id,category,medium,subject,bclass,chapter_no,chapter_name,pages,link
595,6,1,1,7,11,Three Dimensional Geometry,14,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/11+Three+Dimensional+Geometry.pdf
594,6,1,1,7,10,Vector Algebra,13,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/10+Vector+Algebra.pdf
593,6,1,1,7,9,Differential Equations,29,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/9+Differential+Equations.pdf
592,6,1,1,7,8, Application of Integrals,21,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/8+Application+of+Integrals.pdf
591,6,1,1,7,7, Integrals,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/7+Integrals.pdf
590,6,1,1,7,6, Application of Derivatives,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/6+Application+of+Derivatives.pdf
589,6,1,1,7,5, Continuity and Differentiability,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/5+Continuity+and+Differentiability.pdf
588,6,1,1,7,4, Determinants,29,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/4+Determinants.pdf
587,6,1,1,7,3, Matrices,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/3+Matrices.pdf
586,6,1,1,7,2, Inverse Trigonometric Functions,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/2+Inverse+Trigonometric+Functions.pdf
585,6,1,1,7,1,Relations and Functions,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/12th/1+Relations+and+Functions.pdf
584,6,1,1,6,16,Probability,12,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/16+Probability.pdf
583,6,1,1,6,15,Statistics,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/15+Statistics.pdf
582,6,1,1,6,14,Mathematical Reasoning,10,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/14+Mathematical+Reasoning.pdf
581,6,1,1,6,12,Introduction to 3-Dimensional Geometry,11,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/12+3-D+Geometry.pdf
580,6,1,1,6,11,Conic Sections,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/11+Conic+Sections.pdf
579,6,1,1,6,10,Straight Lines,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/10+Straight+Lines.pdf
578,6,1,1,6,9,Sequences and Series,14,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/9+Sequences+and+Series.pdf
577,6,1,1,6,8,Binomial Theorem,11,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/8+Binomial+Theorem.pdf
576,6,1,1,6,7,Permutations and Combinations,13,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/7+Permutations+and+Combinations.pdf
575,6,1,1,6,6,Linear Inequalities,7,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/6+Linear+Inequalities.pdf
574,6,1,1,6,5, Complex Numbers and Quadratic Equations,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/5+Complex+Numbers+and+Quadratic+Equations.pdf
573,6,1,1,6,4,Principle of Mathematical Induction,13,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/4+Mathematical+Induction.pdf
572,6,1,1,6,3,Trignometric Functions,14,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/3+Trigonometric+Functions.pdf
571,6,1,1,6,2,Relations and Functions,13,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/2+Relations+and+Functions.pdf
570,6,1,1,6,1,Sets,13,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/NCERT/Exemplar/11th/1+Sets.pdf
569,3,1,1,7,33,Linear Programming,113,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Linear+Programming.pdf
568,3,1,1,7,32,Binomial Distribution,33,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Binomial+Distribution.pdf
567,3,1,1,7,31,Probability Distribution,40,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Probability+Distribution.pdf
566,3,1,1,7,30,Bayes's Theorem and its Applications,9,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Bayes%E2%80%99s+Theorem+and+its+Applications.pdf
565,3,1,1,7,29,Probability,29,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Probability.pdf
564,3,1,1,7,28,The Plane,132,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/The+Plane.pdf
563,3,1,1,7,27,Straight Line in Space,131,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Straight+Line+in+Space.pdf
562,3,1,1,7,26,Fundamental Concepts of 3-Dimensional Geometry,10,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Fundamental+Concepts+of+3-Dimensional+Geometry.pdf
561,3,1,1,7,25,Product of Three Vectors,90,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Product+of+Three+Vectors.pdf
560,3,1,1,7,24,Cross or Vector Product of Vectors,23,"https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Cross,+or+Vector,+Product+of+Vectors.pdf"
559,3,1,1,7,23,Scalar or Dot Product of Vectors,20,"https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Scalar,+or+Dot,+Product+of+Vectors.pdf"
558,3,1,1,7,22,Vectors and Their Properties,12,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Vectors+and+Their+Properties.pdf
557,3,1,1,7,21,Linear Differential Equations,126,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Linear+Differential+Equations.pdf
556,3,1,1,7,20,Homogeneous Differential Equations,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Homogeneous+Differential+Equations.pdf
555,3,1,1,7,19,Differential Equations with Variable Separable,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Differential+Equations+with+Variable+Separable.pdf
554,3,1,1,7,18,Differential Equations and Their Formation,31,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Differential+Equations+and+Their+Formation.pdf
553,3,1,1,7,17,Area of Bounded Regions,68,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Area+of+Bounded+Regions.pdf
552,3,1,1,7,16,Definite Integrals,176,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Definite+Integrals.pdf
551,3,1,1,7,15,Integration using Partial Fractions,104,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Integration+Using+Partial+Fractions.pdf
550,3,1,1,7,14,Some Special Integrals,76,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Some+Special+Integrals.pdf
549,3,1,1,7,13,Method of Integration,246,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Method+of+Integration.pdf
548,3,1,1,7,12,Indefinite Integrals,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Indefinite+Integral.pdf
547,3,1,1,7,11,Applications of Derivatives,187,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Applications+of+Derivatives.pdf
546,3,1,1,7,10,Differentiation,243,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Differentiation.pdf
545,3,1,1,7,9,Continuity and Differentiability,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Continuity+and+Differentiability.pdf
544,3,1,1,7,8,System of Linear Equations,68,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/System+of+Linear+Equations.pdf
543,3,1,1,7,7,Adjoint and Inverse of a Matrix,54,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Adjoint+and+Inverse+of+a+Matrix.pdf
542,3,1,1,7,6,Determinants,63,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Determinants.pdf
541,3,1,1,7,5,Matrices,86,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Matrices.pdf
540,3,1,1,7,4,Inverse Trigonometric Functions,73,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Inverse+Trigonometric+Functions.pdf
539,3,1,1,7,3,Binary Operations,20,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Binary+Operation.pdf
538,3,1,1,7,2,Functions,60,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Functions.pdf
537,3,1,1,7,1,Relations,34,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/12th/Relation.pdf
536,4,1,1,7,33,Binomial Distribution,189,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Binomial+Distribution.pdf
535,4,1,1,7,32,Mean and variance of a random variable,69,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Mean+and+variance+of+a+random+variable.pdf
534,4,1,1,7,31,Probability,35,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Probability.pdf
533,4,1,1,7,30,Linear programming,101,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Linear+programming.pdf
532,4,1,1,7,29,The plane,132,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/The+plane.pdf
531,4,1,1,7,28,Straight line in space,119,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Straight+line+in+space.pdf
530,4,1,1,7,27,Direction Cosines and Direction Ratios,59,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Direction+Cosines+and+Direction+Ratios.pdf
529,4,1,1,7,26,Scalar Triple Product,14,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Scalar+Triple+Product.pdf
528,4,1,1,7,25,Vector or Cross Product,5,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Vector+or+Cross+Product.pdf
527,4,1,1,7,24,Scalar Or Dot Product,24,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Scalar+Or+Dot+Product.pdf
526,4,1,1,7,23,Algebra of Vectors,35,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Algebra+of+Vectors.pdf
525,4,1,1,7,22,Differential Equations,52,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Differential+Equations.pdf
524,4,1,1,7,21,Areas of Bounded Regions,125,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Areas+of+Bounded+Regions.pdf
523,4,1,1,7,20,Definite Integrals,293,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Definite+Integrals.pdf
522,4,1,1,7,19,Indefinite Integrals,571,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Indefinite+Integrals.pdf
521,4,1,1,7,18,Maxima and Minima,64,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Maxima+and+Minima.pdf
520,4,1,1,7,17,Increasing and Decreasing Functions,60,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Increasing+and+Decreasing+Functions.pdf
519,4,1,1,7,16,Tangents and Normals,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Tangents+and+Normals.pdf
518,4,1,1,7,15,Mean Value Theorems,32,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Mean+Value+Theorems.pdf
517,4,1,1,7,14,"Differentials, Errors and Approximations",21,"https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Differentials,+Errors+and+Approximations.pdf"
516,4,1,1,7,13,Derivative as a Rate Measurer,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Derivative+as+a+Rate+Measurer.pdf
515,4,1,1,7,12,Higher Order Derivatives,28,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Higher+Order+Derivatives.pdf
514,4,1,1,7,11,Differentiation,159,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Differentiation.pdf
513,4,1,1,7,10,Differentiability,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Differentiability.pdf
512,4,1,1,7,9, Continuity,43,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Continuity.pdf
511,4,1,1,7,8,Solution of Simultaneous Linear Equations,47,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Solution+of+simultaneous+Linear+Equations.pdf
510,4,1,1,7,7,Adjoint and Inverse of a Matrix.,53,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Adjoint+and+Inverse+of+a+Matrix.pdf
509,4,1,1,7,6,Determinants.,70,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Determinants.pdf
508,4,1,1,7,5,Algebra of Matrices,145,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Algebra+of+Matrices.pdf
507,4,1,1,7,4,Inverse Trigonometric Functions.,6,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Inverse+Trigonometric+Functions.pdf
506,4,1,1,7,3, Binary Operations,31,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Binary+Operation.pdf
505,4,1,1,7,2,Functions,44,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Functions.pdf
504,4,1,1,7,1,  Relations,21,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/12th/Relation.pdf
503,1,1,1,7,13,Probability,103,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/13.Probability.pdf
502,1,1,1,7,12,Linear Programming,50,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/12.Linear+Programming.pdf
501,1,1,1,7,11,Three Dimensional Geometry,58,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/11.Three+Dimensional+Geometry.pdf
500,1,1,1,7,10,Vector Algebra,46,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/10.Vector+Algebra.pdf
499,1,1,1,7,9,Differential Equations,120,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/9.Differential+Equations.pdf
498,1,1,1,7,8, Application of Integrals,53,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/8.Application+of+Integrals.pdf
497,1,1,1,7,7, Integrals,216,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/7.Integrals.pdf
496,1,1,1,7,6, Application of Derivatives,138,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/6.Application+of+Derivatives.pdf
495,1,1,1,7,5, Continuity and Differentiability,144,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/5.Continuity+and+Differentiability.pdf
494,1,1,1,7,4, Determinants,96,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/4.Determinants.pdf
493,1,1,1,7,3, Matrices,83,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/3.Matrices.pdf
492,1,1,1,7,2, Inverse Trigonometric Functions,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/2.Inverse+Trigonometric+Functions.pdf
491,1,1,1,7,1,Relations and Functions,68,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/NCERT+sol+maths/12th/1.Relations+and+Functions.pdf
490,3,1,1,6,31,Probability,49,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/31+Probability.pdf
489,3,1,1,6,30,Statistics,90,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/30+Statistics.pdf
488,3,1,1,6,29,Mathematical Reasoning,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/29+Mathematical+Reasoning.pdf
487,3,1,1,6,28,Differentiation,136,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/28+Differentiation.pdf
486,3,1,1,6,27,Limits,107,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/27+Limits.pdf
485,3,1,1,6,26,3-D Geometry,43,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/26+3-D+Geometry.pdf
484,3,1,1,6,25,Applications of Conic Sections,7,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/25+Applications+of+Conic+Sections.pdf
483,3,1,1,6,24,Hyperbola,39,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/24+Hyperbola.pdf
482,3,1,1,6,23,Ellipse,61,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/23+Ellipse.pdf
481,3,1,1,6,22,Parabola,22,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/22+Parabola.pdf
480,3,1,1,6,21,Circle,36,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/21+Circle.pdf
479,3,1,1,6,20,Straight Lines,201,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/20+Straight+Lines.pdf
478,3,1,1,6,19,Graphs of Trigonometric,7,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/19+Graphs+of+Trigonometric.pdf
477,3,1,1,6,18,Solution of Triangles,26,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/18+Solution+of+Triangles.pdf
476,3,1,1,6,17,Trigonometric Equations,44,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/17+Trigonometric+Equations.pdf
475,3,1,1,6,16,Conditional Identities Involving the Angles of a Triangle,16,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/16+Conditional+Identities+Involving+the+Angles+of+a+Triangle.pdf
474,3,1,1,6,15,Trigonometric or Circular Functions,131,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/15+Trigonometric+or+Circular+Functions.pdf
473,3,1,1,6,14,Measurement of Angles,19,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/14+Measurement+of+Angles.pdf
472,3,1,1,6,13,Some Special Series,57,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/13+Some+Special+Series.pdf
471,3,1,1,6,12,Geometric Progression,107,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/12+Geometric+Progression.pdf
470,3,1,1,6,11,Arithmetic Progression,84,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/11+Arithmetic+Progression.pdf
469,3,1,1,6,10,Binomial Theorem,96,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/10+Binomial+Theorem.pdf
468,3,1,1,6,9,Combinations,37,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/9+Combinations.pdf
467,3,1,1,6,8,Permutations,95,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/8+Permutations.pdf
466,3,1,1,6,7,Linear Inequations in Two Variables,23,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/7+Linear+Inequations+in+Two+Variables.pdf
465,3,1,1,6,6,Linear Inequations in One Variable,8,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/6+Linear+Inequations+in+One+Variable.pdf
464,3,1,1,6,5,Complex numbers and Quadratic Equations,180,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/5+Complex+numbers+and+Quadratic+Equations.pdf
463,3,1,1,6,4,Mathematical Induction,35,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/4+Mathematical+Induction.pdf
462,3,1,1,6,3,Functions,65,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/3+Functions.pdf
461,3,1,1,6,2,Relations,44,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/2+Relations.pdf
460,3,1,1,6,1, Sets,96,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.S.A+sol/11th/1+Sets.pdf
459,4,1,1,6,33,Probability,92,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/33.Probability.pdf
458,4,1,1,6,32,Statistics,81,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/32.Statistics.pdf
457,4,1,1,6,31,Mathematical Reasoning,18,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/31.Mathematical+Reasoning.pdf
456,4,1,1,6,30,Derivatives,128,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/30.Derivatives.pdf
455,4,1,1,6,29,Limits,227,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/29.Limits.pdf
454,4,1,1,6,28,Introduction to 3-D Coordinate Geometry,91,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/28.3-D+Coordinate+Geometry.pdf
453,4,1,1,6,27,Hyperbola,86,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/27.Hyperbola.pdf
452,4,1,1,6,26,Ellipse,73,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/26.Ellipse.pdf
451,4,1,1,6,25,Parabola,61,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/25.Parabola.pdf
450,4,1,1,6,24,The Circle,100,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/24.Circle.pdf
449,4,1,1,6,23,The Straight Lines,204,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/23.Straight+Lines.pdf
448,4,1,1,6,22,Brief Review of Cartesian System of Rectangular Co-ordinates,30,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/22.Cartesian+System.pdf
447,4,1,1,6,21,Some Special Series,50,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/21.Some+Special+Series.pdf
446,4,1,1,6,20,Geometric Progressions,98,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/20.Geomtetric+Progressions.pdf
445,4,1,1,6,19,Arithmetic Progressions,105,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/19.Artithmetic+Progression.pdf
444,4,1,1,6,18,Binomial Theorem,34,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/18.Binomial+Theorem.pdf
443,4,1,1,6,17,Combinations,70,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/17.Combinations.pdf
442,4,1,1,6,16,Permutations,110,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/16.Permutations.pdf
441,4,1,1,6,15,Linear Inequalities,96,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/15.Linear+Inequations.pdf
440,4,1,1,6,14,Quadratic Equations,51,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/14.Quadratic+Equations.pdf
439,4,1,1,6,13,Complex Numbers,92,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/13.Complex+Numbers.pdf
438,4,1,1,6,12,Mathematical Induction,44,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/12.Mathematical+Induction.pdf
437,4,1,1,6,11,Trigonometric Equations,96,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/11.Trigonometric+Equations.pdf
436,4,1,1,6,10,Sine and Cosine Formulae and their Applications,85,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/10.Sine+and+Cosine+Formulae+and+their+Applications.pdf
435,4,1,1,6,9,Values of Trigonometric Functions at Multiples and Submultiples of Angles,118,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/9.Values+of+Transformation+Functions+at+Multiples+and+Submultiple+of+an+Angle.pdf
434,4,1,1,6,8,Transformation Formulae,53,https://mirrorscore-drive.s3.ap-south-1.amazonaws.com/Solutions/R.D.S+sol/11th-math/8.Transformation+Formulae.pdf
